,gas/electric,livingroom,bedrooms,bathrooms,city,where,languages,house/building,storage?,furnished?,AC,accessible?,Elevator,parking,pets,smoke,price,rent length,public transpo,near construction,loud neighborhood,phone number,name
6666,1,0,1,1.0,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,24,1,0,1,116666,owner6666
6667,1,0,1,1.0,1,Tel Aviv,0,1,1,1,0,1,1,0,0,0,2000,24,1,0,1,116667,owner6667
6668,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,1,116668,owner6668
6669,0,1,2,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,3500,24,1,0,1,116669,owner6669
6670,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,0,1,116670,owner6670
6671,0,0,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1,116671,owner6671
6672,0,0,1,1.0,1,Merkaz,0,1,1,1,1,0,0,0,0,0,1500,24,1,0,1,116672,owner6672
6673,0,0,2,1.0,0,Yehuda And Shomron,0,1,1,1,0,0,0,0,0,1,2400,24,1,0,1,116673,owner6673
6674,0,1,1,1.0,0,North,RU,0,1,1,1,0,0,0,1,0,1200,24,1,0,1,116674,owner6674
6675,0,0,1,1.0,1,Ariel,0,1,0,1,1,1,1,0,0,0,2000,24,1,0,1,116675,owner6675
6676,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,24,1,0,1,116676,owner6676
6677,1,0,1,1.0,1,Ariel,EN,0,1,1,0,0,0,0,0,0,1500,24,1,0,1,116677,owner6677
6678,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,1,0,1,1500,24,1,0,1,116678,owner6678
6679,0,0,1,1.0,1,Ariel,AM,1,1,1,0,0,0,0,0,0,1500,24,1,0,1,116679,owner6679
6680,0,1,1,1.0,0,North,EN,1,1,1,1,0,0,0,1,0,1200,24,1,0,1,116680,owner6680
6681,1,0,2,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,3000,24,1,0,1,116681,owner6681
6682,1,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,0,0,1,1,1200,24,1,0,1,116682,owner6682
6683,0,0,1,1.0,1,Ariel,RU,0,0,1,1,0,0,0,0,0,1500,24,1,0,1,116683,owner6683
6684,0,0,1,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,1500,24,1,0,1,116684,owner6684
6685,1,0,1,1.0,1,Ariel,AR,0,1,1,1,0,0,0,0,0,1500,24,1,0,1,116685,owner6685
6686,0,0,4,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,6000,24,1,0,1,116686,owner6686
6687,0,0,1,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,1,116687,owner6687
6688,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,24,1,0,1,116688,owner6688
6689,0,0,1,1.0,1,Ariel,0,1,1,1,0,0,0,0,0,0,1500,24,1,0,1,116689,owner6689
6690,1,0,1,1.0,1,Ariel,FR,1,1,0,0,0,0,0,0,1,1500,24,1,0,1,116690,owner6690
6691,0,0,1,1.0,1,Ariel,EN,0,1,1,1,0,0,1,0,0,1500,24,1,0,1,116691,owner6691
6692,0,0,1,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,0,116692,owner6692
6693,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,24,1,0,0,116693,owner6693
6694,0,1,2,1.0,1,Ariel,EN,1,0,0,1,0,0,0,1,0,3000,24,1,0,0,116694,owner6694
6695,0,0,1,1.0,1,Merkaz,0,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,116695,owner6695
6696,1,1,1,1.0,0,North,EN,1,1,1,1,0,0,0,1,1,1200,24,1,0,0,116696,owner6696
6697,0,0,1,1.0,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,116697,owner6697
6698,0,0,2,1.0,0,Yehuda And Shomron,EN,0,1,1,1,0,0,1,0,0,2400,24,1,0,0,116698,owner6698
6699,0,0,1,1.0,1,Ariel,AM,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,116699,owner6699
6700,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,1,0,0,1,0,0,1200,24,1,0,0,116700,owner6700
6701,0,0,1,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,24,1,0,0,116701,owner6701
6702,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,1,1,0,0,116702,owner6702
6703,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,1,1,0,0,116703,owner6703
6704,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,1,1,0,0,0,2000,1,1,0,0,116704,owner6704
6705,0,1,1,1.0,0,Yehuda And Shomron,RU,1,1,1,1,0,1,1,1,0,2000,1,1,0,0,116705,owner6705
6706,1,0,2,1.0,1,Jerusalem,FR,1,0,1,1,0,0,0,0,0,3000,1,1,0,0,116706,owner6706
6707,0,0,2,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,3000,1,1,0,0,116707,owner6707
6708,0,0,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,1,1,0,0,116708,owner6708
6709,0,0,1,1.0,0,Yehuda And Shomron,FR,1,1,1,1,0,0,1,0,0,1200,1,1,0,0,116709,owner6709
6710,0,0,1,1.0,1,Tel Aviv,RU,0,1,0,1,1,0,0,0,0,1500,1,1,0,1,116710,owner6710
6711,0,0,1,1.0,1,Ariel,0,1,1,0,1,1,1,0,0,0,2000,1,1,0,1,116711,owner6711
6712,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,1,1,0,1,116712,owner6712
6713,0,0,2,1.0,0,Yehuda And Shomron,0,1,0,1,1,0,0,0,0,0,2400,1,1,0,1,116713,owner6713
6714,0,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,1,1,0,1,116714,owner6714
6715,0,0,1,1.0,1,Merkaz,FR,1,1,1,0,1,1,0,0,0,2000,1,1,0,1,116715,owner6715
6716,0,0,1,1.0,1,Ariel,FR,0,1,1,0,0,0,0,0,0,1500,1,1,0,1,116716,owner6716
6717,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,1,0,0,1500,1,1,0,1,116717,owner6717
6718,0,0,1,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,1,1,0,1,116718,owner6718
6719,0,0,2,1.0,1,Jerusalem,EN,0,1,1,0,0,0,0,0,0,3000,1,1,0,1,116719,owner6719
6720,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,1,1,0,1,116720,owner6720
6721,0,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,1,1,0,1,116721,owner6721
6722,0,0,1,1.0,1,Merkaz,FR,1,1,1,0,0,0,0,0,0,1500,1,1,0,1,116722,owner6722
6723,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,0,0,1,0,1200,1,1,0,1,116723,owner6723
6724,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,1,1,0,1,116724,owner6724
6725,1,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,1,1,0,1,116725,owner6725
6726,1,0,1,1.0,1,Ariel,0,1,0,1,0,0,0,0,0,0,1500,1,1,0,1,116726,owner6726
6727,1,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,1,1,0,1,116727,owner6727
6728,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,0,1,1,1,0,0,1,2000,1,1,0,1,116728,owner6728
6729,0,0,1,1.0,1,Merkaz,AR,0,1,1,1,0,0,1,0,0,1500,1,1,0,1,116729,owner6729
6730,1,0,2,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,3000,1,1,0,1,116730,owner6730
6731,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,0,0,0,1,0,1,1,2000,1,1,0,0,116731,owner6731
6732,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,0,0,0,0,0,0,1200,1,1,0,0,116732,owner6732
6733,0,0,1,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,1500,1,1,0,0,116733,owner6733
6734,0,1,2,1.0,0,Yehuda And Shomron,EN,0,1,1,1,0,0,0,1,0,2400,1,1,0,0,116734,owner6734
6735,0,0,1,1.0,1,Tel Aviv,0,1,1,1,0,0,0,0,0,0,1500,24,1,0,0,116735,owner6735
6736,0,0,1,1.0,1,Ariel,FR,1,1,0,1,1,1,0,0,0,2000,24,1,0,0,116736,owner6736
6737,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,24,1,0,0,116737,owner6737
6738,0,0,1,1.0,1,Merkaz,0,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,116738,owner6738
6739,0,1,1,1.0,0,South,EN,1,1,1,0,0,1,0,1,1,2000,24,1,0,0,116739,owner6739
6740,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,0,0,116740,owner6740
6741,0,0,1,1.0,1,Jerusalem,AR,0,0,1,1,0,0,0,0,0,1500,24,1,0,0,116741,owner6741
6742,0,0,1,1.0,1,Jerusalem,0,1,1,1,0,0,0,0,0,0,1500,24,1,0,0,116742,owner6742
6743,0,1,1,1.0,1,Ariel,EN,1,1,1,1,0,1,0,1,0,2000,24,1,0,0,116743,owner6743
6744,0,0,2,1.0,0,Yehuda And Shomron,FR,1,1,1,1,0,0,0,0,0,2400,24,1,0,0,116744,owner6744
6745,0,0,1,1.0,1,Ariel,AR,0,1,0,1,0,0,0,0,0,1500,24,1,0,0,116745,owner6745
6746,0,0,1,1.0,1,Merkaz,FR,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,116746,owner6746
6747,0,0,2,1.0,0,Yehuda And Shomron,0,1,1,1,0,1,1,0,0,0,3500,24,1,1,0,116747,owner6747
6748,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,0,0,0,0,0,0,1200,24,1,1,0,116748,owner6748
6749,0,0,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116749,owner6749
6750,0,0,2,1.0,0,Yehuda And Shomron,FR,1,0,1,1,0,0,0,0,0,2400,24,1,1,0,116750,owner6750
6751,0,0,1,1.0,1,Jerusalem,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116751,owner6751
6752,0,0,1,1.0,1,Ariel,EN,0,1,0,0,0,0,0,0,0,1500,24,1,1,0,116752,owner6752
6753,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116753,owner6753
6754,0,1,3,1.0,1,Ariel,EN,1,1,1,1,0,1,0,1,0,4500,24,1,1,0,116754,owner6754
6755,0,0,2,1.0,0,Yehuda And Shomron,EN,0,1,0,0,0,0,1,0,0,2400,24,1,1,0,116755,owner6755
6756,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,24,1,1,0,116756,owner6756
6757,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,116757,owner6757
6758,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,24,1,1,0,116758,owner6758
6759,0,0,3,1.0,1,Ariel,RU,0,1,1,0,0,0,0,1,0,4500,24,1,1,0,116759,owner6759
6760,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,0,0,1,0,1200,24,1,1,0,116760,owner6760
6761,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116761,owner6761
6762,0,0,1,1.0,0,Yehuda And Shomron,AR,0,1,1,1,0,0,1,0,0,1200,24,1,1,0,116762,owner6762
6763,0,1,1,1.0,0,North,EN,1,1,0,1,0,1,1,1,1,2000,24,1,1,0,116763,owner6763
6764,0,0,1,1.0,1,Ariel,0,1,1,1,0,0,0,0,0,0,1500,24,1,1,0,116764,owner6764
6765,0,0,2,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,3500,24,1,1,0,116765,owner6765
6766,1,0,1,1.0,0,Yehuda And Shomron,EN,0,0,1,1,0,0,1,0,0,1200,24,1,1,0,116766,owner6766
6767,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,24,1,1,0,116767,owner6767
6768,0,0,2,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,3000,24,1,1,0,116768,owner6768
6769,0,0,1,1.0,1,Ariel,RU,0,1,0,0,0,0,0,0,0,1500,24,1,1,0,116769,owner6769
6770,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116770,owner6770
6771,0,0,1,1.0,1,Ariel,EN,0,1,1,0,0,0,0,0,0,1500,24,1,1,0,116771,owner6771
6772,0,0,3,1.0,1,Jerusalem,0,1,1,1,1,1,1,0,0,0,6000,24,1,1,0,116772,owner6772
6773,0,0,1,1.0,1,Ariel,AM,1,1,1,0,1,1,0,0,1,2000,24,1,1,0,116773,owner6773
6774,0,0,1,1.0,0,Otef Azza,RU,0,1,1,0,0,0,1,0,0,1200,24,0,1,0,116774,owner6774
6775,0,1,2,1.0,0,South,EN,1,1,1,1,0,1,0,1,1,4000,24,1,1,0,116775,owner6775
6776,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,24,1,1,0,116776,owner6776
6777,0,1,1,1.0,0,Yehuda And Shomron,EN,0,1,0,0,0,0,0,1,0,1200,24,1,1,0,116777,owner6777
6778,0,0,3,1.0,1,Jerusalem,0,1,1,1,1,1,1,0,0,0,6000,24,1,1,0,116778,owner6778
6779,1,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,24,1,1,0,116779,owner6779
6780,0,0,2,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,3000,24,1,1,0,116780,owner6780
6781,0,0,1,1.0,0,Yehuda And Shomron,0,1,0,1,0,0,0,1,0,0,1200,24,1,1,0,116781,owner6781
6782,0,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,24,1,1,0,116782,owner6782
6783,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,24,1,1,0,116783,owner6783
6784,0,0,1,1.0,1,Ariel,FR,1,1,0,1,1,1,0,0,0,2000,24,1,1,0,116784,owner6784
6785,0,0,1,1.0,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,24,1,1,0,116785,owner6785
6786,0,0,1,1.0,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,24,1,1,0,116786,owner6786
6787,0,0,1,1.0,1,Merkaz,0,1,1,1,1,0,0,1,0,0,1500,24,1,1,0,116787,owner6787
6788,1,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116788,owner6788
6789,0,0,1,1.0,1,Ariel,FR,1,1,1,0,0,0,0,0,0,1500,24,1,1,0,116789,owner6789
6790,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,24,1,1,0,116790,owner6790
6791,1,0,1,1.0,1,Ariel,AM,1,0,1,1,1,1,0,0,0,2000,24,1,1,0,116791,owner6791
6792,0,0,1,1.0,1,Ariel,FR,0,1,1,1,0,0,0,0,1,1500,24,1,1,0,116792,owner6792
6793,0,0,1,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116793,owner6793
6794,1,0,1,1.0,0,Yehuda And Shomron,EN,0,1,0,0,0,0,1,0,1,1200,24,1,1,0,116794,owner6794
6795,1,0,1,1.0,1,Jerusalem,RU,0,1,0,0,0,0,0,0,0,1500,24,1,1,0,116795,owner6795
6796,0,0,1,1.0,1,Ariel,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116796,owner6796
6797,0,0,1,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,1,1500,24,1,1,0,116797,owner6797
6798,1,0,1,1.0,0,Yehuda And Shomron,EN,0,0,1,1,0,0,1,0,0,1200,24,1,1,0,116798,owner6798
6799,1,0,1,1.0,1,Ariel,AR,0,1,1,1,0,0,0,0,0,1500,24,1,1,0,116799,owner6799
6800,1,1,2,1.0,0,South,AR,0,1,1,1,0,1,0,1,1,4000,24,1,1,0,116800,owner6800
6801,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,0,0,0,0,0,0,1200,24,1,1,0,116801,owner6801
6802,0,0,1,1.0,1,Jerusalem,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116802,owner6802
6803,0,0,1,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,24,1,1,0,116803,owner6803
6804,0,1,2,1.0,0,South,EN,1,1,1,1,0,0,0,1,0,2400,24,1,1,0,116804,owner6804
6805,1,1,2,1.0,0,Yehuda And Shomron,RU,0,1,1,1,0,1,0,1,1,3500,24,1,1,0,116805,owner6805
6806,1,0,1,1.0,1,Ariel,FR,0,1,0,1,0,0,0,0,1,1500,24,1,1,0,116806,owner6806
6807,0,0,1,1.0,1,Ariel,EN,0,0,0,0,0,0,0,0,0,1500,24,1,1,0,116807,owner6807
6808,0,0,1,1.0,0,South,RU,0,1,1,0,0,0,1,0,0,1200,24,1,1,0,116808,owner6808
6809,0,0,1,1.0,1,Ariel,EN,0,0,1,0,0,0,0,0,0,1500,24,1,1,0,116809,owner6809
6810,1,0,1,1.0,1,Ariel,0,1,1,1,0,0,0,0,0,1,1500,24,1,1,0,116810,owner6810
6811,1,0,1,1.0,1,Jerusalem,FR,1,0,1,0,1,1,0,0,0,2000,24,1,1,0,116811,owner6811
6812,0,0,2,1.0,1,Ariel,FR,1,1,0,0,1,1,0,0,0,3000,24,1,1,0,116812,owner6812
6813,1,0,1,1.0,1,Ariel,SP,0,1,0,1,0,0,0,0,0,1500,24,1,1,0,116813,owner6813
6814,0,0,1,1.0,1,Ariel,FR,1,1,0,0,1,1,0,0,0,2000,24,1,1,0,116814,owner6814
6815,0,0,1,1.0,0,Yehuda And Shomron,FR,1,1,1,0,1,1,0,0,0,2000,24,1,1,0,116815,owner6815
6816,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,3,1,1,0,116816,owner6816
6817,0,1,1,1.0,1,Beer Sheba,EN,1,1,1,0,0,1,0,1,0,2000,3,1,1,0,116817,owner6817
6818,0,0,1,1.0,1,Merkaz,FR,1,1,0,1,1,1,0,0,1,2000,3,1,1,0,116818,owner6818
6819,1,1,2,1.0,1,Beer Sheba,EN,1,1,1,0,0,0,0,1,0,3000,3,1,1,0,116819,owner6819
6820,0,0,1,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,0,1500,3,1,1,0,116820,owner6820
6821,1,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,1,1,1,0,2000,3,1,1,0,116821,owner6821
6822,0,1,2,1.0,1,Ariel,EN,1,1,1,1,0,0,0,1,0,3000,3,1,1,0,116822,owner6822
6823,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116823,owner6823
6824,0,0,1,1.0,1,Merkaz,EN,0,1,1,1,0,0,0,0,0,1500,3,1,1,0,116824,owner6824
6825,1,0,2,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,3500,3,1,1,0,116825,owner6825
6826,0,0,1,1.0,1,Ariel,0,1,1,1,0,0,0,0,0,0,1500,3,1,1,0,116826,owner6826
6827,1,1,1,1.0,0,North,EN,1,1,1,1,0,1,1,1,1,2000,3,1,1,0,116827,owner6827
6828,0,0,1,1.0,1,Ariel,0,1,1,1,0,1,1,0,0,0,2000,3,1,1,0,116828,owner6828
6829,0,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,3,1,1,0,116829,owner6829
6830,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,3,1,1,0,116830,owner6830
6831,0,0,1,1.0,0,Yehuda And Shomron,FR,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116831,owner6831
6832,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116832,owner6832
6833,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,1,1,0,2000,3,1,1,0,116833,owner6833
6834,0,0,2,1.0,1,Jerusalem,AM,1,1,1,1,1,1,1,0,0,4000,3,1,1,0,116834,owner6834
6835,0,1,1,1.0,1,Beer Sheba,AR,0,1,1,1,0,1,0,1,0,2000,3,1,1,0,116835,owner6835
6836,0,0,2,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,3000,3,1,1,0,116836,owner6836
6837,0,1,3,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,1,0,1,1,5250,3,1,1,0,116837,owner6837
6838,1,0,1,1.0,1,Tel Aviv,AR,0,1,0,1,0,0,0,0,0,1500,1,1,1,0,116838,owner6838
6839,0,1,1,1.0,0,Yehuda And Shomron,RU,0,1,0,0,0,0,0,1,1,1200,1,1,1,0,116839,owner6839
6840,0,0,1,1.0,1,Jerusalem,0,1,1,1,0,0,0,1,0,0,1500,1,1,1,0,116840,owner6840
6841,0,0,2,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,2400,1,1,1,0,116841,owner6841
6842,0,0,1,1.0,1,Ariel,EN,0,1,1,1,0,0,0,0,0,1500,1,1,1,0,116842,owner6842
6843,0,0,1,1.0,1,Ariel,0,1,1,0,0,0,0,0,0,0,1500,1,1,1,0,116843,owner6843
6844,0,0,1,1.0,1,Merkaz,FR,1,1,1,0,0,0,0,0,0,1500,1,1,1,0,116844,owner6844
6845,0,0,1,1.0,1,Ariel,FR,1,1,0,0,1,1,0,0,0,2000,1,1,1,0,116845,owner6845
6846,0,1,1,1.0,0,North,EN,1,1,1,0,0,1,0,1,1,2000,1,1,1,1,116846,owner6846
6847,1,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,1,1,1,1,116847,owner6847
6848,1,0,1,1.0,1,Ariel,FR,1,1,1,0,1,1,0,0,0,2000,1,1,1,1,116848,owner6848
6849,0,1,1,1.0,0,South,EN,1,1,1,1,0,1,1,1,0,2000,1,1,1,1,116849,owner6849
6850,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,1,1,1,1,116850,owner6850
6851,0,0,1,1.0,1,Ariel,0,1,1,1,1,0,0,0,0,0,1500,1,1,1,1,116851,owner6851
6852,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,1,1,1,1,116852,owner6852
6853,0,0,1,1.0,0,Yehuda And Shomron,EN,0,1,1,1,0,0,1,0,0,1200,1,1,1,1,116853,owner6853
6854,1,0,1,1.0,1,Ariel,RU,0,1,1,0,0,0,0,0,1,1500,3,1,1,1,116854,owner6854
6855,0,0,1,1.0,1,Ariel,AM,1,1,0,0,0,0,0,0,0,1500,3,1,1,1,116855,owner6855
6856,0,0,1,1.0,1,Merkaz,0,1,1,1,1,1,1,1,0,0,2000,3,1,1,1,116856,owner6856
6857,0,0,2,1.0,0,Yehuda And Shomron,0,1,1,1,0,1,1,0,0,0,3500,3,1,1,1,116857,owner6857
6858,0,0,1,1.0,1,Haifa,0,1,1,1,1,1,1,0,0,0,2000,3,1,1,1,116858,owner6858
6859,0,0,3,1.0,1,Merkaz,0,1,1,1,0,1,1,1,0,0,5250,3,1,1,1,116859,owner6859
6860,0,0,1,1.0,1,Merkaz,0,1,1,1,0,0,0,0,0,0,1500,3,1,1,0,116860,owner6860
6861,0,0,1,1.0,1,Tel Aviv,0,1,1,0,1,1,1,0,0,0,2000,3,1,1,0,116861,owner6861
6862,0,0,1,1.0,1,Tel Aviv,0,1,1,0,1,1,1,0,0,0,2000,3,1,1,0,116862,owner6862
6863,0,0,1,1.0,1,Merkaz,FR,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116863,owner6863
6864,0,0,1,1.0,1,Ariel,AM,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116864,owner6864
6865,0,0,2,1.0,1,Ariel,RU,0,1,1,1,0,0,0,0,1,3000,3,1,1,0,116865,owner6865
6866,0,0,1,1.0,1,Merkaz,0,1,1,1,0,0,0,0,0,0,1500,3,1,1,0,116866,owner6866
6867,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,0,0,0,0,0,1200,3,1,1,0,116867,owner6867
6868,0,0,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116868,owner6868
6869,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,0,0,0,0,0,0,0,1200,3,1,1,0,116869,owner6869
6870,0,0,2,1.0,1,Jerusalem,0,1,1,1,1,0,0,0,0,0,3000,3,1,1,0,116870,owner6870
6871,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,1,1,1,1,0,0,2000,3,1,1,0,116871,owner6871
6872,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,3,1,1,0,116872,owner6872
6873,0,0,1,1.0,1,Merkaz,0,1,1,1,0,0,0,0,0,0,1500,3,1,1,0,116873,owner6873
6874,0,0,3,1.0,0,Yehuda And Shomron,RU,0,1,1,1,0,1,1,1,0,5250,3,1,1,0,116874,owner6874
6875,0,0,1,1.0,0,Yehuda And Shomron,RU,0,1,1,0,0,0,1,0,0,1200,3,1,1,0,116875,owner6875
6876,1,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116876,owner6876
6877,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,1,0,0,2000,3,1,1,0,116877,owner6877
6878,0,0,2,1.0,1,Ariel,FR,1,1,1,1,0,0,0,0,0,3000,3,1,1,0,116878,owner6878
6879,0,0,1,1.0,1,Jerusalem,AM,1,1,1,0,1,1,0,0,0,2000,3,1,1,0,116879,owner6879
6880,0,1,1,1.0,0,Yehuda And Shomron,EN,1,1,1,1,0,0,1,1,0,1200,3,1,1,0,116880,owner6880
6881,0,0,1,1.0,1,Merkaz,0,1,1,1,1,1,1,0,0,0,2000,3,1,1,0,116881,owner6881
6882,0,0,1,1.0,0,Yehuda And Shomron,0,1,1,1,0,0,0,0,0,1,1200,3,1,1,0,116882,owner6882
6883,0,0,1,1.0,1,Ariel,0,1,1,0,1,1,1,0,0,0,2000,3,1,1,0,116883,owner6883
6884,0,0,1,1.0,1,Ariel,0,1,0,1,1,0,0,0,0,0,1500,6,1,1,0,116884,owner6884
6885,1,1,2,1.0,0,Yehuda And Shomron,EN,1,1,1,0,0,0,0,1,1,2400,6,1,1,0,116885,owner6885
6886,0,1,1,1.0,0,Yehuda And Shomron,EN,0,1,1,1,0,1,0,1,1,2000,6,1,1,0,116886,owner6886
6887,0,0,1,1.0,1,Ariel,0,1,1,1,1,1,1,0,0,0,2000,6,1,1,0,116887,owner6887
6888,0,1,1,1.0,0,North,EN,1,1,1,1,0,1,1,1,0,2000,6,1,1,0,116888,owner6888
6889,1,0,1,1.0,0,Yehuda And Shomron,AR,0,1,1,1,0,0,1,0,0,1200,6,1,1,0,116889,owner6889
6890,0,0,1,1.0,0,North,RU,0,1,1,1,0,0,1,0,0,1200,6,1,1,0,116890,owner6890
6891,0,0,1,1.0,1,Merkaz,FR,0,0,1,1,0,0,0,0,0,1500,6,1,1,0,116891,owner6891
